Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"","N123ND","KBED",42.464190647045584,-71.29209578975224,"KBED",42.4692416,-71.2847168,1759684090999,1759690947450,5021.38990641,111.8920900249048,"None","iPad","iPad16,2","18.6",0.6,"iOS",16.0,2.4,2.8022644796051677,14.0,1.7,2.4925423859522,"iOS","KBED KORH KBED 3000ft"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.759689454750091E9,42.3949728,-71.4162304,2492.7427821522283,217.9296551798424,89.33493513725669,9.34,-0.27,1.8,2.6
1.759689456150424E9,42.394528,-71.4167168,2489.46522309711,220.14946582536498,89.56742052988746,8.02,-0.49,1.8,2.6
1.7596894567500339E9,42.3943392,-71.4169408,2486.1843832020973,221.0139821985242,89.57328425433148,8.06,-0.42,1.8,2.6
1.759689458150403E9,42.3939136,-71.4174656,2481.266404199472,223.14842948304315,89.76084747060754,9.08,-0.19,1.8,2.6
1.759689458750109E9,42.3937312,-71.4177024,2479.6292650918613,224.1237180765251,89.87568851771522,9.3,-0.19,1.8,2.6
1.7596894601498919E9,42.3933248,-71.4182592,2473.0675853018347,226.44148374535658,90.15486410598047,10.4,-0.46,1.8,2.6
1.759689460750114E9,42.3931488,-71.4185152,2463.2283464566904,227.6607722963592,90.30616363169028,10.85,-0.3,1.8,2.6
1.759689462150117E9,42.3927712,-71.4191104,2453.389107611546,230.32984989005465,90.55910643781166,11.09,-0.29,1.8,2.6
1.759689462951118E9,42.3925568,-71.4194624,2455.0295275590524,232.0948232206249,90.586277513861,12.22,-0.08,1.8,2.6
1.759689464349899E9,42.3922112,-71.4201152,2445.190288713908,235.57545502932953,90.84471282265223,12.94,0.18,1.8,2.6
1.759689464949944E9,42.3920736,-71.4203968,2440.2690288713884,237.05116589258978,90.85024248360463,12.55,0.09,1.8,2.6
1.759689466350846E9,42.3917696,-71.4210688,2435.3510498687638,240.24752784731083,90.99273923847154,10.43,-0.37,1.8,2.6
1.759689466949953E9,42.391648,-71.421376,2430.429790026244,241.55348747750452,91.08363290847069,9.24,-0.49,1.8,2.6
1.759689467550016E9,42.3915296,-71.4216704,2436.99146981627,242.55505801679084,91.14090043350004,7.930000000000001,-0.39,1.8,2.6
1.759689468949928E9,42.3912736,-71.4224,2425.5118110236194,244.28719278281585,91.17501201898781,7.6000000000000005,-0.67,1.8,2.6
1.75968946954994E9,42.3911584,-71.4227008,2432.073490813646,244.9639297472068,91.22348492733919,7.08,-0.48,1.8,2.6
1.759689470949945E9,42.3909248,-71.4234368,2438.638451443567,246.91689267706386,91.1767629528817,7.23,1.45,1.8,2.6
1.7596894715500069E9,42.3908224,-71.4237504,2445.2001312335933,247.69292592748056,91.20803787808062,5.07,1.12,1.8,2.6
1.7596894729499412E9,42.3906112,-71.4244928,2453.405511811021,248.64870879150152,90.97627698705594,2.14,1.71,1.8,2.6
1.759689473549664E9,42.3905184,-71.4248192,2455.045931758528,248.93871662024728,90.81861343704715,2.98,2.13,1.8,2.6
1.759689474949977E9,42.3903136,-71.4255616,2469.8129921259815,249.29968046617228,90.35124897953692,5.69,2.69,1.8,2.6
1.7596894755499601E9,42.390224,-71.4258752,2471.453412073488,249.91777322814917,90.23801811751984,7.42,2.66,1.8,2.6
1.759689476949823E9,42.3900288,-71.4266048,2478.018372703409,251.76875471744495,89.90623927057733,10.52,3.2600000000000002,1.8,2.6
1.7596894783499E9,42.3898496,-71.4273664,2479.662073490811,254.79941752596363,89.55656740838013,12.32,3.48,1.8,2.6
1.759689478949874E9,42.3897888,-71.4276864,2482.9429133858243,256.2234215459343,89.46356266774218,12.57,3.33,1.8,2.6
1.7596894803498368E9,42.3896832,-71.4284544,2486.2237532808376,259.99926127977193,89.09895306763158,14.86,3.36,1.8,2.6
1.759689480949888E9,42.3896384,-71.4287744,2496.0695538057716,261.8008815442821,89.00480151790784,15.15,3.5100000000000002,1.8,2.6
1.7596894823500152E9,42.3895744,-71.4295552,2500.9908136482914,266.04016860184106,88.94884770076258,15.36,2.56,1.8,2.6
1.7596894829499269E9,42.3895712,-71.4298944,2499.350393700785,267.9603961474575,89.02616348634587,15.99,2.54,1.8,2.6
1.759689483749933E9,42.3895616,-71.4303424,2500.9908136482914,270.29977897545893,89.16536721276776,14.97,2.09,1.8,2.6
1.759689485349925E9,42.3895936,-71.4312256,2509.196194225719,275.15045498345523,89.42802928516663,13.68,1.8900000000000001,1.8,2.6
1.7596894859499059E9,42.3896224,-71.4315648,2505.915354330706,276.6052255779725,89.564264927928,11.52,1.2,1.8,2.6
1.759689487349876E9,42.389712,-71.432352,2507.5557742782125,279.7777795853997,89.96560238038339,10.81,1.11,1.8,2.6
1.759689487949981E9,42.3897568,-71.432672,2507.5557742782125,280.8785257048879,90.12278976687523,10.3,1.26,1.8,2.6
1.7596894893499398E9,42.3898816,-71.4334464,2509.199475065614,283.7490489834193,90.29353293822685,9.77,1.2,1.8,2.6
1.759689489949938E9,42.3899456,-71.4337792,2514.1207349081337,284.79249068533966,90.37098817462517,10.02,1.52,1.8,2.6
1.75968949134987E9,42.3901152,-71.4345408,2515.76115485564,287.3694292906557,90.57291201510685,9.75,1.01,1.8,2.6
1.759689491950835E9,42.3901984,-71.4348608,2515.76115485564,288.4427103752334,90.75395457890971,9.1,0.62,1.8,2.6
1.759689493349772E9,42.3903936,-71.4356096,2515.76115485564,290.5203851343695,91.38614977770729,9.02,-0.31,1.8,2.6
1.75968949394982E9,42.3904768,-71.4359296,2514.1207349081337,291.74728454345336,91.70626511326728,9.41,-0.23,1.8,2.6
1.759689495349852E9,42.3907264,-71.4366656,2515.76115485564,293.9979117770209,92.57919319485472,7.8,-0.85,1.8,2.6
1.7596894959498239E9,42.3908224,-71.4369792,2519.0419947506534,295.00531009052173,92.93798804458592,8.370000000000001,-0.78,1.8,2.6
1.759689497349864E9,42.3910976,-71.4377216,2509.199475065614,297.32301384790236,93.97233873881251,10.8,-0.56,1.8,2.6
1.759689497949851E9,42.3912192,-71.4380352,2507.5590551181076,298.58033867408886,94.43110103368684,11.6,-0.53,1.8,2.6
1.7596894993498778E9,42.3915328,-71.438752,2504.2782152230943,301.75005721185886,95.71189054973733,11.73,-0.72,1.8,2.6
1.759689499949844E9,42.3916704,-71.4390464,2507.5590551181076,302.9344424523534,96.06972891329917,11.72,-0.52,1.8,2.6
1.759689501349664E9,42.3920352,-71.4397504,2497.716535433068,306.0687226745971,97.03454021552469,11.97,-0.12,1.8,2.6
1.759689502549808E9,42.3923616,-71.4403136,2500.9973753280815,308.88793507452783,97.59487037672099,13.4,0.38,1.7,2.5
1.7596895033498158E9,42.3926016,-71.4406976,2492.7952755905485,310.7888617311116,97.8954302559235,12.16,0.42,1.7,2.5
1.759689503949786E9,42.3927808,-71.4409728,2497.716535433068,312.40800138003124,98.171415684425,12.33,0.7000000000000001,1.7,2.5
1.759689505349875E9,42.3932352,-71.4416,2496.0728346456667,315.67215428633403,98.42137489494472,10.71,0.37,1.7,2.5
1.759689505949798E9,42.3934304,-71.4418432,2496.0728346456667,316.9032922802061,98.49643211629848,11.11,0.9,1.7,2.5
1.759689507349714E9,42.3939168,-71.4424128,2497.713254593173,319.9349062780407,98.90494134899323,11.32,0.25,1.7,2.5
1.759689507949707E9,42.394128,-71.442656,2497.713254593173,321.11889224498464,99.0337928807811,10.41,0.37,1.7,2.5
1.759689508549808E9,42.3943456,-71.44288,2502.6312335957978,322.3834146767549,99.0433995820375,9.68,0.61,1.7,2.5
1.759689510149729E9,42.3949408,-71.4434688,2507.5524934383175,325.1883398119045,99.153386750668,8.41,0.84,1.7,2.5
1.759689510749706E9,42.3951648,-71.4436864,2502.6312335957978,326.19462428909077,99.1184165481176,9.28,1.34,1.7,2.5
1.75968951215011E9,42.3957088,-71.4441472,2520.672572178475,328.8185656299614,99.15393740888479,11.81,1.77,1.7,2.5
1.759689512749764E9,42.3959456,-71.4443328,2522.312992125982,330.0131310736229,99.33100882158735,11.870000000000001,1.47,1.7,2.5
1.7596895133607311E9,42.3961856,-71.4445056,2530.5150918635145,331.3064395751827,99.47465354621264,13.09,1.1,1.7,2.5
1.759689514749712E9,42.3967712,-71.4449024,2527.230971128606,334.7460757608728,99.9189957037039,12.9,0.89,1.7,2.5
1.759689516150145E9,42.3973664,-71.4452544,2533.7926509186323,338.2850622126847,100.45246869297922,14.41,1.01,1.7,2.5
1.759689516749761E9,42.3976256,-71.4453824,2540.3510498687638,339.90350212714316,100.6990716280457,15.44,0.93,1.7,2.5
1.7596895173605719E9,42.397888,-71.4455104,2541.99146981627,341.5162235219162,100.98255848879458,15.97,0.62,1.7,2.5
1.7596895181496391E9,42.3982432,-71.4456576,2545.2723097112835,343.88283480185345,101.5327568818226,17.35,0.08,1.7,2.5
1.759689518750249E9,42.3985216,-71.4457728,2541.988188976375,345.8763347058916,101.96565740669247,18.34,0.02,1.7,2.5
1.7596895201500921E9,42.3991712,-71.4459392,2540.3477690288687,350.7119312469712,102.97424955859537,20.32,-0.44,1.7,2.5
1.7596895207497149E9,42.3994624,-71.4459904,2541.9849081364805,353.05799395858475,103.41254513721351,21.92,-0.1,1.7,2.5
1.759689522150032E9,42.400128,-71.4460352,2548.5433070866115,358.76710861050464,104.79747899751277,22.76,-1.53,1.7,2.5
1.7596895227496948E9,42.400432,-71.4460608,2533.7795275590524,1.3943481086577414,105.44590975298061,23.48,-1.73,1.7,2.5
1.759689524150162E9,42.4011104,-71.4459712,2533.7762467191574,7.527910003642897,106.97818304223235,25.060000000000002,-1.78,1.7,2.5
1.75968952474985E9,42.401408,-71.4459008,2538.697506561677,10.298375085409797,107.75317038024251,25.01,-2.33,1.7,2.5
1.7596895261554651E9,42.4020992,-71.4456704,2525.5708661417298,16.89093619620153,110.1876697826345,20.38,-5.5600000000000005,1.7,2.5
1.759689526749755E9,42.4023872,-71.4455488,2520.646325459315,19.26829473381719,111.15523018605603,17.75,-4.64,1.7,2.5
1.759689528152508E9,42.4030656,-71.445184,2507.5196850393677,23.60380940551858,112.23917826799118,11.13,-1.69,1.7,2.5
1.759689529360677E9,42.403632,-71.4448192,2514.0780839894987,25.975308157099054,112.3299713859506,8.15,-0.6,1.7,2.5
1.759689530153223E9,42.4040064,-71.4445632,2514.0780839894987,27.329186551127293,112.11666339842229,11.78,0.4,1.7,2.5
1.759689531360693E9,42.4045536,-71.4441536,2528.838582677163,30.049913620987454,111.40861287698215,12.05,1.94,1.7,2.5
1.759689532150042E9,42.4049024,-71.443872,2538.677821522307,32.27699103518897,110.40333919449374,12.85,3.33,1.7,2.5
1.759689533360548E9,42.4054112,-71.4434048,2561.6404199475037,35.517431513498806,108.71063056196566,12.99,4.51,1.7,2.5
1.7596895341496391E9,42.4057248,-71.443072,2582.9658792650894,37.62162086458889,107.56606116141053,13.370000000000001,5.47,1.7,2.5
1.75968953514957E9,42.4061088,-71.4426432,2602.647637795273,40.32379135219012,106.21798806646154,17.05,4.93,1.7,2.5
1.7596895363609982E9,42.4065472,-71.4421184,2609.2060367454037,43.79670394629767,105.37909431462046,19.150000000000002,3.08,1.7,2.5
1.759689537150048E9,42.4068224,-71.441728,2620.68897637795,46.39243555152266,105.208237362894,17.47,1.62,1.7,2.5
1.759689538360406E9,42.4072064,-71.4411328,2632.1686351706007,50.31506569129937,105.20340850900809,11.43,0.22,1.7,2.5
1.75968953914996E9,42.4074432,-71.4407168,2635.446194225719,52.074840044163714,105.12538883585884,8.120000000000001,0.13,1.7,2.5
